Date,BND,SPY,TSLA
2024-01-31,67.01029968261719,468.7396240234375,187.2899932861328
2024-02-01,67.41484069824219,474.8745422363281,188.86000061035156
2024-02-02,66.81077575683594,479.873779296875,187.91000366210938
2024-02-05,66.27993774414062,478.12646484375,181.05999755859375
2024-02-06,66.59112548828125,479.51458740234375,185.10000610351562
2024-02-07,66.4630126953125,483.5139465332031,187.5800018310547
2024-02-08,66.28911590576172,483.7275695800781,189.55999755859375
2024-02-09,66.23420715332031,486.523193359375,193.57000732421875
2024-02-12,66.25251007080078,486.3096008300781,188.1300048828125
2024-02-13,65.6759033203125,479.6116638183594,184.02000427246094
2024-02-14,65.92300415039062,483.97021484375,188.7100067138672
2024-02-15,66.1060562133789,487.3094177246094,200.4499969482422
2024-02-16,65.89556884765625,484.8827209472656,199.9499969482422
2024-02-20,65.97794342041016,482.21319580078125,193.75999450683594
2024-02-21,65.79489135742188,482.6499938964844,194.77000427246094
2024-02-22,65.82234191894531,492.6387023925781,197.41000366210938
2024-02-23,66.0602798461914,492.97845458984375,191.97000122070312
2024-02-26,65.94132232666016,491.17291259765625,199.39999389648438
2024-02-27,65.84063720703125,492.0853271484375,199.72999572753906
2024-02-28,65.9870834350586,491.43499755859375,202.0399932861328
2024-02-29,66.09690856933594,493.2016906738281,201.8800048828125
2024-03-01,66.37409210205078,497.8319396972656,202.63999938964844
2024-03-04,66.21807098388672,497.2981262207031,188.13999938964844
2024-03-05,66.57598114013672,492.3280334472656,180.74000549316406
2024-03-06,66.69528198242188,494.82275390625,176.5399932861328
2024-03-07,66.80542755126953,499.734619140625,178.64999389648438
2024-03-08,66.86970520019531,496.7351379394531,175.33999633789062
2024-03-11,66.84217071533203,496.3079833984375,177.77000427246094
2024-03-12,66.64025115966797,501.6470031738281,177.5399932861328
2024-03-13,66.53010559082031,500.860595703125,169.47999572753906
2024-03-14,66.13544464111328,499.8705139160156,162.5
2024-03-15,66.09873962402344,496.43817138671875,163.57000732421875
2024-03-18,66.01615142822266,499.3885192871094,173.8000030517578
2024-03-19,66.1905288696289,502.16363525390625,171.32000732421875
2024-03-20,66.30982971191406,506.8083190917969,175.66000366210938
2024-03-21,66.3648910522461,508.4832458496094,172.82000732421875
2024-03-22,66.5851821899414,507.5193176269531,170.8300018310547
2024-03-25,66.45667266845703,506.1170654296875,172.6300048828125
2024-03-26,66.51174926757812,505.1822204589844,177.6699981689453
2024-03-27,66.74117279052734,509.427734375,179.8300018310547
2024-03-28,66.65858459472656,509.33026123046875,175.7899932861328
2024-04-01,66.20387268066406,508.4443054199219,175.22000122070312
2024-04-02,66.1302261352539,505.2115783691406,166.6300048828125
2024-04-03,66.17623901367188,505.7665100097656,168.3800048828125
2024-04-04,66.31432342529297,499.593017578125,171.11000061035156
2024-04-05,65.98294067382812,504.81219482421875,164.89999389648438
2024-04-08,65.92770385742188,505.0945739746094,172.97999572753906
2024-04-09,66.16703033447266,505.6789245605469,176.8800048828125
2024-04-10,65.393798828125,500.61541748046875,171.75999450683594
2024-04-11,65.393798828125,504.3935241699219,174.60000610351562
2024-04-12,65.54108428955078,497.4313659667969,171.0500030517578
2024-04-15,65.10841369628906,491.1994934082031,161.47999572753906
2024-04-16,64.94273376464844,490.3036193847656,157.11000061035156
2024-04-17,65.2557144165039,487.40191650390625,155.4499969482422
2024-04-18,65.08082580566406,486.3989562988281,149.92999267578125
2024-04-19,65.16364288330078,482.1535339355469,147.0500030517578
2024-04-22,65.19126892089844,486.59368896484375,142.0500030517578
2024-04-23,65.3109130859375,492.367919921875,144.67999267578125
